tota_name	docid	year	decade	new_name3_matt	doc_chapter_id
Yaoundé II	pta_317	1969	196	Border Measures	pta_317_2720
Yaoundé II	pta_317	1969	196	Trade-Related Provisions	pta_317_2721
Yaoundé II	pta_317	1969	196	Trade Remedies	pta_317_2722
Yaoundé II	pta_317	1969	196	Financial Co-operation	pta_317_2723
Yaoundé II	pta_317	1969	196	Trade In Services	pta_317_2724
Yaoundé II	pta_317	1969	196	Institutions	pta_317_2725
Yaoundé II	pta_317	1969	196	General Provisions	pta_317_2726
Yaoundé II	pta_317	1969	196	Conclusions	pta_317_2727
Yaoundé I	pta_316	1963	196	Preamble	pta_316_2709
Yaoundé I	pta_316	1963	196	Border Measures	pta_316_2710
Yaoundé I	pta_316	1963	196	Agriculture	pta_316_2711
Yaoundé I	pta_316	1963	196	Commercial Policy	pta_316_2712
Yaoundé I	pta_316	1963	196	Trade Remedies	pta_316_2713
Yaoundé I	pta_316	1963	196	General Provisions	pta_316_2714
Yaoundé I	pta_316	1963	196	Financial Co-operation	pta_316_2715
Yaoundé I	pta_316	1963	196	Trade In Services	pta_316_2716
Yaoundé I	pta_316	1963	196	Institutions	pta_316_2717
Yaoundé I	pta_316	1963	196	General Provisions	pta_316_2718
Turkey - Slovenia	pta_315	1998	199	Preamble	pta_315_2704
Turkey - Slovenia	pta_315	1998	199	Industry	pta_315_2705
Turkey - Slovenia	pta_315	1998	199	Agriculture	pta_315_2706
Turkey - Slovenia	pta_315	1998	199	General Provisions	pta_315_2707
Turkey - Slovenia	pta_315	1998	199	Conclusions	pta_315_2708
Turkey - Poland	pta_314	1999	199	Preamble	pta_314_2698
Turkey - Poland	pta_314	1999	199	Industry	pta_314_2699
Turkey - Poland	pta_314	1999	199	Agriculture	pta_314_2700
Turkey - Poland	pta_314	1999	199	General Provisions	pta_314_2701
Turkey - Poland	pta_314	1999	199	Institutions	pta_314_2702
Turkey - Poland	pta_314	1999	199	Conclusions	pta_314_2703
Turkey - Lithuania	pta_313	1997	199	Preamble	pta_313_2692
Turkey - Lithuania	pta_313	1997	199	Industry	pta_313_2693
Turkey - Lithuania	pta_313	1997	199	Agriculture	pta_313_2694
Turkey - Lithuania	pta_313	1997	199	Trade In Services	pta_313_2695
Turkey - Lithuania	pta_313	1997	199	General Provisions	pta_313_2696
Turkey - Lithuania	pta_313	1997	199	Conclusions	pta_313_2697
Turkey - Latvia	pta_312	1998	199	Preamble	pta_312_2686
Turkey - Latvia	pta_312	1998	199	Industry	pta_312_2687
Turkey - Latvia	pta_312	1998	199	Agriculture	pta_312_2688
Turkey - Latvia	pta_312	1998	199	Trade In Services	pta_312_2689
Turkey - Latvia	pta_312	1998	199	General Provisions	pta_312_2690
Turkey - Latvia	pta_312	1998	199	Conclusions	pta_312_2691
Turkey - Estonia	pta_311	1997	199	Preamble	pta_311_2681
Turkey - Estonia	pta_311	1997	199	Industry	pta_311_2682
Turkey - Estonia	pta_311	1997	199	Agriculture	pta_311_2683
Turkey - Estonia	pta_311	1997	199	General Provisions	pta_311_2684
Turkey - Estonia	pta_311	1997	199	Conclusions	pta_311_2685
Turkey - Tunisia	pta_31	2004	200	Preamble	pta_31_36
Turkey - Tunisia	pta_31	2004	200	Industry	pta_31_37
Turkey - Tunisia	pta_31	2004	200	Agriculture	pta_31_38
Turkey - Tunisia	pta_31	2004	200	General Provisions	pta_31_39
Turkey - Tunisia	pta_31	2004	200	Competition-Related Matters	pta_31_40
Turkey - Tunisia	pta_31	2004	200	Economic Co-operation	pta_31_41
Turkey - Tunisia	pta_31	2004	200	Institutions	pta_31_42
Turkey - Tunisia	pta_31	2004	200	Conclusions	pta_31_43
Slovenia - Lithuania	pta_309	1996	199	Preamble	pta_309_2675
Slovenia - Lithuania	pta_309	1996	199	Industry	pta_309_2676
Slovenia - Lithuania	pta_309	1996	199	Agriculture	pta_309_2677
Slovenia - Lithuania	pta_309	1996	199	General Provisions	pta_309_2678
Slovenia - Lithuania	pta_309	1996	199	Conclusions	pta_309_2679
Slovenia - Israel	pta_307	1998	199	Preamble	pta_307_2666
Slovenia - Israel	pta_307	1998	199	Industry	pta_307_2667
Slovenia - Israel	pta_307	1998	199	Agriculture	pta_307_2668
Slovenia - Israel	pta_307	1998	199	General Provisions	pta_307_2669
Slovenia - Israel	pta_307	1998	199	Institutions	pta_307_2670
Slovenia - Israel	pta_307	1998	199	Conclusions	pta_307_2671
Slovenia - Former Yugoslav Republic of Macedonia	pta_306	1996	199	Preamble	pta_306_2661
Slovenia - Former Yugoslav Republic of Macedonia	pta_306	1996	199	Industry	pta_306_2662
Slovenia - Former Yugoslav Republic of Macedonia	pta_306	1996	199	Agriculture	pta_306_2663
Slovenia - Former Yugoslav Republic of Macedonia	pta_306	1996	199	General Provisions	pta_306_2664
Slovenia - Former Yugoslav Republic of Macedonia	pta_306	1996	199	Conclusions	pta_306_2665
Slovenia - Estonia	pta_305	1996	199	Preamble	pta_305_2655
Slovenia - Estonia	pta_305	1996	199	Industry	pta_305_2656
Slovenia - Estonia	pta_305	1996	199	Agriculture	pta_305_2657
Slovenia - Estonia	pta_305	1996	199	General Provisions	pta_305_2658
Slovenia - Estonia	pta_305	1996	199	Institutions	pta_305_2659
Slovenia - Estonia	pta_305	1996	199	Conclusions	pta_305_2660
Slovenia - Croatia	pta_304	1997	199	Preamble	pta_304_2650
Slovenia - Croatia	pta_304	1997	199	Industry	pta_304_2651
Slovenia - Croatia	pta_304	1997	199	Agriculture	pta_304_2652
Slovenia - Croatia	pta_304	1997	199	General Provisions	pta_304_2653
Slovenia - Croatia	pta_304	1997	199	Conclusions	pta_304_2654
Slovenia - Bosnia and Herzegovina	pta_303	2001	200	Preamble	pta_303_2646
Slovenia - Bosnia and Herzegovina	pta_303	2001	200	Objectives, Definitions and Scope	pta_303_2647
Slovenia - Bosnia and Herzegovina	pta_303	2001	200	General Provisions	pta_303_2648
Slovenia - Bosnia and Herzegovina	pta_303	2001	200	Conclusions	pta_303_2649
Slovak Republic - Turkey	pta_302	1997	199	Preamble	pta_302_2640
Slovak Republic - Turkey	pta_302	1997	199	Industry	pta_302_2641
Slovak Republic - Turkey	pta_302	1997	199	Agriculture	pta_302_2642
Slovak Republic - Turkey	pta_302	1997	199	General Provisions	pta_302_2643
Slovak Republic - Turkey	pta_302	1997	199	Institutions	pta_302_2644
Slovak Republic - Turkey	pta_302	1997	199	Conclusions	pta_302_2645
Slovak Republic - Romania Free Trade Agreement	pta_301	1994	199	Preamble	pta_301_2635
Slovak Republic - Romania Free Trade Agreement	pta_301	1994	199	Industry	pta_301_2636
Slovak Republic - Romania Free Trade Agreement	pta_301	1994	199	Agriculture	pta_301_2637
Slovak Republic - Romania Free Trade Agreement	pta_301	1994	199	General Provisions	pta_301_2638
Slovak Republic - Romania Free Trade Agreement	pta_301	1994	199	Conclusions	pta_301_2639
Slovak Republic - Lithuania	pta_300	1996	199	Preamble	pta_300_2629
Slovak Republic - Lithuania	pta_300	1996	199	Industry	pta_300_2630
Slovak Republic - Lithuania	pta_300	1996	199	Agriculture	pta_300_2631
Slovak Republic - Lithuania	pta_300	1996	199	General Provisions	pta_300_2632
Slovak Republic - Lithuania	pta_300	1996	199	Institutions	pta_300_2633
Slovak Republic - Lithuania	pta_300	1996	199	Conclusions	pta_300_2634
Turkey - Palestinian Authority	pta_30	2004	200	Preamble	pta_30_471
Turkey - Palestinian Authority	pta_30	2004	200	Objectives, Definitions and Scope	pta_30_472
Turkey - Palestinian Authority	pta_30	2004	200	Trade In Goods	pta_30_473
Turkey - Palestinian Authority	pta_30	2004	200	Trade-Related Provisions	pta_30_474
Turkey - Palestinian Authority	pta_30	2004	200	Economic Co-operation	pta_30_475
Turkey - Palestinian Authority	pta_30	2004	200	Institutions	pta_30_476
Turkey - Palestinian Authority	pta_30	2004	200	Conclusions	pta_30_477
Chile - Japan	pta_3	2007	200	Preamble	pta_3_26
Chile - Japan	pta_3	2007	200	General Provisions	pta_3_27
Chile - Japan	pta_3	2007	200	Objectives, Definitions and Scope	pta_3_28
Chile - Japan	pta_3	2007	200	Trade in Goods	pta_3_29
Chile - Japan	pta_3	2007	200	Rules of origin	pta_3_30
Chile - Japan	pta_3	2007	200	Border Measures	pta_3_31
Chile - Japan	pta_3	2007	200	Technical Regulations And Barriers To Trade	pta_3_32
Chile - Japan	pta_3	2007	200	Technical Regulations And Barriers To Trade	pta_3_33
Chile - Japan	pta_3	2007	200	Investment	pta_3_34
Chile - Japan	pta_3	2007	200	Trade In Services	pta_3_35
Chile - Japan	pta_3	2007	200	Trade In Services	pta_3_36
Chile - Japan	pta_3	2007	200	Movement Of Persons	pta_3_37
Chile - Japan	pta_3	2007	200	Government Procurement	pta_3_38
Chile - Japan	pta_3	2007	200	Intellectual Property	pta_3_39
Chile - Japan	pta_3	2007	200	Competition-Related Matters	pta_3_40
Chile - Japan	pta_3	2007	200	Private Sector And Business	pta_3_41
Chile - Japan	pta_3	2007	200	Dispute Settlement	pta_3_42
Chile - Japan	pta_3	2007	200	Administration	pta_3_43
Chile - Japan	pta_3	2007	200	Trade Remedies	pta_3_44
Chile - Japan	pta_3	2007	200	General Provisions	pta_3_45
Chile - Japan	pta_3	2007	200	Conclusions	pta_3_46
Slovak Republic - Latvia	pta_299	1996	199	Preamble	pta_299_2623
Slovak Republic - Latvia	pta_299	1996	199	Industry	pta_299_2624
Slovak Republic - Latvia	pta_299	1996	199	Agriculture	pta_299_2625
Slovak Republic - Latvia	pta_299	1996	199	General Provisions	pta_299_2626
Slovak Republic - Latvia	pta_299	1996	199	Institutions	pta_299_2627
Slovak Republic - Latvia	pta_299	1996	199	Conclusions	pta_299_2628
Slovak Republic - Israel	pta_298	1996	199	Preamble	pta_298_2617
Slovak Republic - Israel	pta_298	1996	199	Industry	pta_298_2618
Slovak Republic - Israel	pta_298	1996	199	Agriculture	pta_298_2619
Slovak Republic - Israel	pta_298	1996	199	General Provisions	pta_298_2620
Slovak Republic - Israel	pta_298	1996	199	Institutions	pta_298_2621
Slovak Republic - Israel	pta_298	1996	199	Conclusions	pta_298_2622
Slovak Republic - Estonia	pta_297	1996	199	Preamble	pta_297_2611
Slovak Republic - Estonia	pta_297	1996	199	Industry	pta_297_2612
Slovak Republic - Estonia	pta_297	1996	199	Agriculture	pta_297_2613
Slovak Republic - Estonia	pta_297	1996	199	General Provisions	pta_297_2614
Slovak Republic - Estonia	pta_297	1996	199	Institutions	pta_297_2615
Slovak Republic - Estonia	pta_297	1996	199	Conclusions	pta_297_2616
Romania - Turkey	pta_296	1997	199	Preamble	pta_296_2605
Romania - Turkey	pta_296	1997	199	Industry	pta_296_2606
Romania - Turkey	pta_296	1997	199	Agriculture	pta_296_2607
Romania - Turkey	pta_296	1997	199	Trade In Services	pta_296_2608
Romania - Turkey	pta_296	1997	199	General Provisions	pta_296_2609
Romania - Turkey	pta_296	1997	199	Conclusions	pta_296_2610
Romania - Serbia and Montenegro	pta_295	2003	200	Preamble	pta_295_2599
Romania - Serbia and Montenegro	pta_295	2003	200	Industry	pta_295_2600
Romania - Serbia and Montenegro	pta_295	2003	200	Agriculture	pta_295_2601
Romania - Serbia and Montenegro	pta_295	2003	200	General Provisions	pta_295_2602
Romania - Serbia and Montenegro	pta_295	2003	200	Institutions	pta_295_2603
Romania - Serbia and Montenegro	pta_295	2003	200	Conclusions	pta_295_2604
Romania - Israel	pta_293	2001	200	Preamble	pta_293_2592
Romania - Israel	pta_293	2001	200	Industry	pta_293_2593
Romania - Israel	pta_293	2001	200	Agriculture	pta_293_2594
Romania - Israel	pta_293	2001	200	General Provisions	pta_293_2595
Romania - Israel	pta_293	2001	200	Conclusions	pta_293_2596
Romania - Former Yugoslav Republic of Macedonia	pta_292	2003	200	Preamble	pta_292_462
Romania - Former Yugoslav Republic of Macedonia	pta_292	2003	200	Industry	pta_292_463
Romania - Former Yugoslav Republic of Macedonia	pta_292	2003	200	Agriculture	pta_292_464
Romania - Former Yugoslav Republic of Macedonia	pta_292	2003	200	General Provisions	pta_292_465
Romania - Former Yugoslav Republic of Macedonia	pta_292	2003	200	Institutions	pta_292_466
Romania - Former Yugoslav Republic of Macedonia	pta_292	2003	200	Conclusions	pta_292_467
Romania - Bosnia and Herzegovina	pta_291	2003	200	Preamble	pta_291_452
Romania - Bosnia and Herzegovina	pta_291	2003	200	Industry	pta_291_453
Romania - Bosnia and Herzegovina	pta_291	2003	200	Agriculture	pta_291_454
Romania - Bosnia and Herzegovina	pta_291	2003	200	General Provisions	pta_291_455
Romania - Bosnia and Herzegovina	pta_291	2003	200	Conclusions	pta_291_456
Poland - Lithuania	pta_290	1996	199	Preamble	pta_290_2587
Poland - Lithuania	pta_290	1996	199	Industry	pta_290_2588
Poland - Lithuania	pta_290	1996	199	Agriculture	pta_290_2589
Poland - Lithuania	pta_290	1996	199	General Provisions	pta_290_2590
Poland - Lithuania	pta_290	1996	199	Conclusions	pta_290_2591
EU - Chile	pta_29	2002	200	Preamble	pta_29_442
EU - Chile	pta_29	2002	200	Objectives, Definitions and Scope	pta_29_443
EU - Chile	pta_29	2002	200	Institutions	pta_29_444
EU - Chile	pta_29	2002	200	Economic Co-operation	pta_29_445
EU - Chile	pta_29	2002	200	Science, Technology And Information	pta_29_446
EU - Chile	pta_29	2002	200	Cultural Matters	pta_29_447
EU - Chile	pta_29	2002	200	Government	pta_29_448
EU - Chile	pta_29	2002	200	Social Matters	pta_29_449
EU - Chile	pta_29	2002	200	General Provisions	pta_29_450
EU - Chile	pta_29	2002	200	General Provisions	pta_29_451
EU - Chile	pta_29	2002	200	General Provisions	pta_29_452
EU - Chile	pta_29	2002	200	Border Measures	pta_29_453
EU - Chile	pta_29	2002	200	Technical Regulations And Barriers To Trade	pta_29_454
EU - Chile	pta_29	2002	200	Trade Remedies	pta_29_455
EU - Chile	pta_29	2002	200	Trade In Services	pta_29_456
EU - Chile	pta_29	2002	200	Trade In Services	pta_29_457
EU - Chile	pta_29	2002	200	Accession, Withdrawal And Entry Into Force	pta_29_458
EU - Chile	pta_29	2002	200	Trade Remedies	pta_29_459
EU - Chile	pta_29	2002	200	Government Procurement	pta_29_460
EU - Chile	pta_29	2002	200	Payments And Movement Of Capital	pta_29_461
EU - Chile	pta_29	2002	200	Intellectual Property	pta_29_462
EU - Chile	pta_29	2002	200	Competition-Related Matters	pta_29_463
EU - Chile	pta_29	2002	200	Objectives, Definitions and Scope	pta_29_464
EU - Chile	pta_29	2002	200	Dispute Settlement	pta_29_465
EU - Chile	pta_29	2002	200	Dispute Settlement	pta_29_466
EU - Chile	pta_29	2002	200	General Provisions	pta_29_467
EU - Chile	pta_29	2002	200	Transparency	pta_29_468
EU - Chile	pta_29	2002	200	Trade-Related Provisions	pta_29_469
EU - Chile	pta_29	2002	200	Trade Remedies	pta_29_470
Poland - Latvia	pta_289	1997	199	Preamble	pta_289_2582
Poland - Latvia	pta_289	1997	199	Industry	pta_289_2583
Poland - Latvia	pta_289	1997	199	Agriculture	pta_289_2584
Poland - Latvia	pta_289	1997	199	General Provisions	pta_289_2585
Poland - Latvia	pta_289	1997	199	Conclusions	pta_289_2586
Poland - Israel	pta_288	1998	199	Preamble	pta_288_2576
Poland - Israel	pta_288	1998	199	Industry	pta_288_2577
Poland - Israel	pta_288	1998	199	Agriculture	pta_288_2578
Poland - Israel	pta_288	1998	199	General Provisions	pta_288_2579
Poland - Israel	pta_288	1998	199	Institutions	pta_288_2580
Poland - Israel	pta_288	1998	199	Conclusions	pta_288_2581
Poland - Faeroe Islands	pta_287	1998	199	Preamble	pta_287_2569
Poland - Faeroe Islands	pta_287	1998	199	Industry	pta_287_2570
Poland - Faeroe Islands	pta_287	1998	199	Agriculture	pta_287_2571
Poland - Faeroe Islands	pta_287	1998	199	Fisheries And Maritime	pta_287_2572
Poland - Faeroe Islands	pta_287	1998	199	General Provisions	pta_287_2573
Poland - Faeroe Islands	pta_287	1998	199	Institutions	pta_287_2574
Poland - Faeroe Islands	pta_287	1998	199	Conclusions	pta_287_2575
Moldova - Serbia and Montenegro	pta_286	2003	200	Preamble	pta_286_2564
Moldova - Serbia and Montenegro	pta_286	2003	200	Industry	pta_286_2565
Moldova - Serbia and Montenegro	pta_286	2003	200	Agriculture	pta_286_2566
Moldova - Serbia and Montenegro	pta_286	2003	200	General Provisions	pta_286_2567
Moldova - Serbia and Montenegro	pta_286	2003	200	Conclusions	pta_286_2568
Moldova - Former Yugoslav Republic of Macedonia	pta_285	2004	200	Preamble	pta_285_2559
Moldova - Former Yugoslav Republic of Macedonia	pta_285	2004	200	Industry	pta_285_2560
Moldova - Former Yugoslav Republic of Macedonia	pta_285	2004	200	Agriculture	pta_285_2561
Moldova - Former Yugoslav Republic of Macedonia	pta_285	2004	200	General Provisions	pta_285_2562
Moldova - Former Yugoslav Republic of Macedonia	pta_285	2004	200	Conclusions	pta_285_2563
Moldova - Croatia	pta_284	2004	200	Preamble	pta_284_2553
Moldova - Croatia	pta_284	2004	200	Industry	pta_284_2554
Moldova - Croatia	pta_284	2004	200	Agriculture	pta_284_2555
Moldova - Croatia	pta_284	2004	200	General Provisions	pta_284_2556
Moldova - Croatia	pta_284	2004	200	Institutions	pta_284_2557
Moldova - Croatia	pta_284	2004	200	Conclusions	pta_284_2558
Moldova - Bulgaria	pta_283	2004	200	Preamble	pta_283_2548
Moldova - Bulgaria	pta_283	2004	200	Industry	pta_283_2549
Moldova - Bulgaria	pta_283	2004	200	Agriculture	pta_283_2550
Moldova - Bulgaria	pta_283	2004	200	General Provisions	pta_283_2551
Moldova - Bulgaria	pta_283	2004	200	Conclusions	pta_283_2552
Moldova - Bosnia and Herzegovina	pta_282	2002	200	Preamble	pta_282_438
Moldova - Bosnia and Herzegovina	pta_282	2002	200	Industry	pta_282_439
Moldova - Bosnia and Herzegovina	pta_282	2002	200	Agriculture	pta_282_440
Moldova - Bosnia and Herzegovina	pta_282	2002	200	General Provisions	pta_282_441
Moldova - Bosnia and Herzegovina	pta_282	2002	200	Conclusions	pta_282_2547
Latin American Free Trade Area (LAFTA)	pta_275	1960	196	Preamble	pta_275_2518
Latin American Free Trade Area (LAFTA)	pta_275	1960	196	Objectives, Definitions and Scope	pta_275_2519
Latin American Free Trade Area (LAFTA)	pta_275	1960	196	Trade Facilitation	pta_275_2520
Latin American Free Trade Area (LAFTA)	pta_275	1960	196	Economic Co-operation	pta_275_2521
Latin American Free Trade Area (LAFTA)	pta_275	1960	196	Monetary And Taxation	pta_275_2523
Latin American Free Trade Area (LAFTA)	pta_275	1960	196	Trade Remedies	pta_275_2524
Latin American Free Trade Area (LAFTA)	pta_275	1960	196	Agriculture	pta_275_2525
Latin American Free Trade Area (LAFTA)	pta_275	1960	196	Economic Development	pta_275_2526
Latin American Free Trade Area (LAFTA)	pta_275	1960	196	Institutions	pta_275_2527
Latin American Free Trade Area (LAFTA)	pta_275	1960	196	Legal And Judicial Affairs	pta_275_2528
Latin American Free Trade Area (LAFTA)	pta_275	1960	196	General Provisions	pta_275_2529
